dl_datetime,drug,drug_link
2020-09-18T04:24:24Z,autologous CMV-pp65-shLAMP-1 mRNA loaded dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797472
2020-09-18T04:24:24Z,autologous colon cancer cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-colon-cancer-cell-vaccine
2020-09-18T04:24:24Z,autologous colorectal tumor antigen-pulsed dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-colorectal-tumor-antigen-pulsed-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous CT-RCC-1 HERV-E-TCR-transduced-HLA-A11-restricted CD8+/CD34t+ T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/796813
2020-09-18T04:24:24Z,autologous CT7/MAGE-A3/WT1 mRNA-electroporated Langerhans-type dendritic cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/755477
2020-09-18T04:24:24Z,autologous cultured acute myeloid leukemia-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cultured-acute-myeloid-leukemia-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,autologous cytokine-induced killer cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cytokine-induced-killer-cells
2020-09-18T04:24:24Z,autologous cytoplasmic activated PD-1 CAR-Tcells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797088
2020-09-18T04:24:24Z,autologous cytotoxic T lymphocytes exposed to dendritic cells loaded with 6B11 anti-idiotype minibody,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797090
2020-09-18T04:24:24Z,autologous cytotoxic T lymphocytes induced with MUC1 gene-transfected dendritic cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/777274
2020-09-18T04:24:24Z,autologous cytotoxic T lymphocytes induced with MUC1 peptide-transfected dendritic cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/777275
2020-09-18T04:24:24Z,autologous deep IL-15 primed T cells TRQ15-01,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797353
2020-09-18T04:24:24Z,autologous dendritic cell vaccine ACT2001,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-vaccine-act2001
2020-09-18T04:24:24Z,autologous dendritic cell-adenovirus CCL21 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-adenovirus-ccl21-vaccine
2020-09-18T04:24:24Z,autologous dendritic cell-adenovirus p53 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-adenovirus-p53-vaccine
2020-09-18T04:24:24Z,autologous dendritic cell-allogeneic melanoma tumor cell lysate vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-allogeneic-melanoma-tumor-cell-lysate-vaccine
2020-09-18T04:24:24Z,autologous dendritic cell-autologous tumor mRNA-human CD40L vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-autologous-tumor-mrna-human-cd40l-vaccine
2020-09-18T04:24:24Z,autologous dendritic cell-based immunotherapeutic AV0113,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-based-immunotherapeutic-av0113
2020-09-18T04:24:24Z,autologous dendritic cell-tumor fusion vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cell-tumor-fusion-vaccine
2020-09-18T04:24:24Z,autologous dendritic cells pulsed with MART-1 (26-35) peptide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dendritic-cells-pulsed-with-mart-1-26-35-peptide
2020-09-18T04:24:24Z,autologous dinitrophenyl-modified ovarian cancer vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-dinitrophenyl-modified-ovarian-cancer-vaccine
2020-09-18T04:24:24Z,autologous E6 T cell receptor genetically-modified T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793136
2020-09-18T04:24:24Z,autologous EBV-CTL CD19CAR zeta,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ebv-ctl-cd19car-zeta
2020-09-18T04:24:24Z,autologous EBV-transformed B lymphoblastoid-tumor fusion cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ebv-transformed-b-lymphoblastoid-tumor-fusion-cell-vaccine
2020-09-18T04:24:24Z,autologous EGFR-specific CAR-T cells expressing anti-PD-1/CTLA-4 antibodies,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793115
2020-09-18T04:24:24Z,autologous EGFRt/BCMA-41BBz-targeted CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792554
2020-09-18T04:24:24Z,autologous Epstein-Barr virus-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-epstein-barr-virus-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,autologous Epstein-Barr virus-transformed B-lymphoblastoid cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-epstein-barr-virus-transformed-b-lymphoblastoid-cell-vaccine
2020-09-18T04:24:24Z,autologous expanded mesenchymal stem cells OTI-010,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-expanded-mesenchymal-stem-cells-oti-010
2020-09-18T04:24:24Z,autologous FRa-4SCAR-expressing T cells 4SCAR-FRa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793118
2020-09-18T04:24:24Z,autologous gamma-globinG16D/sh RNA734 gene-transduced CD34-positive cells CSL200,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799772
2020-09-18T04:24:24Z,autologous gamma-retroviral MSGV1 139 scFv EGFRvIII CAR gene-modified T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/791887
2020-09-18T04:24:24Z,autologous genetically modified MAGE-A4 C1032 T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-genetically-modified-mage-a4-c1032-t-cells
2020-09-18T04:24:24Z,autologous genetically-modified MAGE-A4 C1032 CD8alpha T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799099
2020-09-18T04:24:24Z,autologous glioma cell lysate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-glioma-cell-lysate
2020-09-18T04:24:24Z,autologous GM-CSF-secreting breast cancer vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-gm-csf-secreting-breast-cancer-vaccine
2020-09-18T04:24:24Z,autologous GM-CSF-secreting lethally irradiated colorectal cancer cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/754007
2020-09-18T04:24:24Z,autologous GM-CSF-secreting lethally irradiated lung cancer vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/gvax-lung-cancer-vaccine
2020-09-18T04:24:24Z,autologous GPC3/NY-ESO-1/AFP-specific CD8-positive T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793088
2020-09-18T04:24:24Z,autologous HBV-specific TCR-redirected T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-hbv-specific-tcr-redirected-t-lymphocytes
2020-09-18T04:24:24Z,autologous heat-shock protein 70 peptide vaccine AG-858,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-heat-shock-protein-70-peptide-vaccine-ag-858
2020-09-18T04:24:24Z,autologous HER2 chimeric receptor/TGFbeta dominant negative receptor-expressing EBV-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/643475
2020-09-18T04:24:24Z,autologous HER2-CAR-modified adenovirus-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797396
2020-09-18T04:24:24Z,autologous HER2-specific/EGFRt-expressing CD4/CD8-positive CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795343
2020-09-18T04:24:24Z,autologous HNSCC DNA-transfected semi-allogeneic fibroblasts MRC-5 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-hnscc-dna-transfected-semi-allogeneic-fibroblasts-mrc-5-vaccine
2020-09-18T04:24:24Z,autologous HPV-16/18 E6/E7-specific TGF-beta-resistant T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-hpv-16-18-e6-e7-specific-tgf-beta-resistant-t-lymphocytes
2020-09-18T04:24:24Z,autologous HPV-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794787
2020-09-18T04:24:24Z,autologous HPV16 E7-specific HLA-A*02:01-restricted TCR gene engineered lymphocytes KITE-439,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797966
2020-09-18T04:24:24Z,autologous human anti-CD19CAR-4-1BB-CD3zeta-EGFRt-expressing CD4+/CD8+ T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/788957
2020-09-18T04:24:24Z,autologous iC9-deltaNGFR-CD19CAR-CD3zeta-4-1BB-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795822
2020-09-18T04:24:24Z,autologous iC9-GD2-CAR-expressing VZV-specific T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ic9-gd2-car-expressing-vzv-specific-t-lymphocytes
2020-09-18T04:24:24Z,autologous iC9-GD2CAR-CD28-CD3zeta-IL-15-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797486
2020-09-18T04:24:24Z,autologous iCASP9-CD19-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/791844
2020-09-18T04:24:24Z,autologous ICASP9-CD19-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-icasp9-cd19-expressing-t-lymphocytes
2020-09-18T04:24:24Z,autologous IL-21-modulated CD8+ MART1-specific T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-il-21-modulated-cd8-mart1-specific-t-cells
2020-09-18T04:24:24Z,autologous immunoglobulin idiotype-KLH conjugate vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-immunoglobulin-idiotype-klh-conjugate-vaccine
2020-09-18T04:24:24Z,autologous interferon-producing killer dendritic cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-interferon-producing-killer-dendritic-cells
2020-09-18T04:24:24Z,autologous LMP1-/LMP2- specific cytotoxic T-lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-lmp1--lmp2--specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,autologous LMP1/LMP2/EBNA1-specific HLA-A02:01/24:02/11:01-restricted TCR-expressing T lymphocytes YT-E001,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798763
2020-09-18T04:24:24Z,autologous lymphoid effector cells specific against tumor cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-lymphoid-effector-cells-specific-against-tumor-cells
2020-09-18T04:24:24Z,autologous lymphoma cell lysate-pulsed autologous dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-lymphoma-cell-lysate-pulsed-autologous-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous lymphoma cell/allogeneic dendritic cell electrofusion hybrid vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/642645
2020-09-18T04:24:24Z,autologous lymphoma cell/autologous dendritic cell electrofusion hybrid vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/642644
2020-09-18T04:24:24Z,autologous lymphoma immunoglobulin-derived scFV-chemokine DNA vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-lymphoma-immunoglobulin-derived-scfv-chemokine-dna-vaccine
2020-09-18T04:24:24Z,autologous MAGE-A10-specific HLA-A2-restricted TCR c796 gene-engineered T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/786272
2020-09-18T04:24:24Z,"autologous MAGE-A3-specific, HLA-A*01-restricted T cell receptor gene engineered lymphocytes",https://www.cancer.gov/publications/dictionaries/cancer-drug/def/762213
2020-09-18T04:24:24Z,autologous MAGE-A3/A6-specific TCR gene-engineered lymphocytes KITE-718,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-mage-a3-a6-specific-tcr-gene-engineered-lymphocytes-kite-718
2020-09-18T04:24:24Z,autologous MCPyV-specific HLA-A02-restricted TCR-transduced CD4+ and CD8+ T cells FH-MCVA2TCR,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795693
2020-09-18T04:24:24Z,autologous mDC3 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798639
2020-09-18T04:24:24Z,autologous mDC3/8-KRAS vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798704
2020-09-18T04:24:24Z,autologous melanoma lysate-pulsed autologous dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-melanoma-lysate-pulsed-autologous-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous melanoma lysate/KLH-pulsed autologous dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-melanoma-lysate-klh-pulsed-autologous-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous melanoma lysate/NY-ESO-1-pulsed autologous dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/753553
2020-09-18T04:24:24Z,autologous mesenchymal stem cells apceth_101,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-mesenchymal-stem-cells-apceth-101
2020-09-18T04:24:24Z,autologous mesothelin-specific CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792529
2020-09-18T04:24:24Z,autologous mesothelin-specific CAR-T cells expressing anti-PD-1/CTLA-4 antibodies,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793113
2020-09-18T04:24:24Z,autologous mesothelin-specific human mRNA CAR-transfected PBMCs MCY-M11,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794988
2020-09-18T04:24:24Z,autologous monocyte-derived lysate-pulsed dendritic cells PV-001-DC,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801794
2020-09-18T04:24:24Z,autologous mRNA-modified anti-cMET CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792542
2020-09-18T04:24:24Z,autologous MUC1-mannan fusion protein pulsed dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-muc1-mannan-fusion-protein-pulsed-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous natural killer cell-like CTLs,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795451
2020-09-18T04:24:24Z,autologous nectin-4/FAP-targeted CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801659
2020-09-18T04:24:24Z,BRAF inhibitor LUT014,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797806
2020-09-18T04:24:24Z,autologous neuroblastoma lysate/KLH-pulsed dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-neuroblastoma-lysate-klh-pulsed-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous NKG2D CAR-CD3zeta-DAP10-expressing T lymphocytes CYAD-01,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-nkg2d-car-expressing-t-lymphocytes-cm-cs1
2020-09-18T04:24:24Z,autologous NSCLC DNA-transfected semi-allogeneic fibroblasts MRC-5 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-nsclc-dna-transfected-semi-allogeneic-fibroblasts-mrc-5-vaccine
2020-09-18T04:24:24Z,autologous NSCLC peptide-specific dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-nsclc-peptide-specific-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous NY-ESO-1 TCR-targeted T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792517
2020-09-18T04:24:24Z,autologous NY-ESO-1-melanoma-specific CD8+ T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ny-eso-1-melanoma-specific-cd8-t-cells
2020-09-18T04:24:24Z,autologous NY-ESO-1-redirected CRISPR-edited T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794140
2020-09-18T04:24:24Z,autologous NY-ESO-1-specific CD8-positive T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795738
2020-09-18T04:24:24Z,autologous OFA-iLRP RNA-transfected dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ofa-ilrp-rna-transfected-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous ovarian cancer immunogene-modified T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793116
2020-09-18T04:24:24Z,autologous ovarian cancer-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794654
2020-09-18T04:24:24Z,autologous ovarian tumor cell lysate-pulsed dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ovarian-tumor-cell-lysate-pulsed-dendritic-cell-vaccine
2020-09-18T04:24:24Z,autologous oxidized ovarian tumor cell lysate vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-oxidized-ovarian-tumor-cell-lysate-vaccine
2020-09-18T04:24:24Z,autologous pancreatic adenocarcinoma lysate- and mRNA-loaded dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802181
2020-09-18T04:24:24Z,autologous PBLs retrovirally-transduced with TCRs targeting neoantigens,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792330
2020-09-18T04:24:24Z,autologous PD-1 antibody-expressing mesothelin-specific CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792459
2020-09-18T04:24:24Z,autologous PD-1-targeted chimeric switch receptor-modified T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-pd-1-targeted-chimeric-switch-receptor-modified-t-lymphocytes
2020-09-18T04:24:24Z,autologous PD-L1/CD80/CD86-targeted CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792541
2020-09-18T04:24:24Z,autologous PD1-inhibiting anti-CD19 4-1BB CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793152
2020-09-18T04:24:24Z,autologous peripheral blood lymphocytes cotransduced with retroviral vectors encoding inducible IL-12 and anti-NY-ESO-1 TCR,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/755595
